32.00859375, 1
17.875, 2
45.60468750000001, 7
47.419921875000014, 10
66.66210937500001, 11
93.21250000000003, 12
172.80000000000007, 16
151.74335937500007, 17
88.42187500000004, 20
56.33437499999999, 28
172.38046874999995, 29
104.93789062499992, 37
57.64023437499995, 41
94.0078124999999, 43
175.5761718749998, 45
213.66210937499977, 46
209.86601562499973, 51
117.14218749999984, 53
68.8781249999999, 59
134.83652343749978, 61
111.48046874999982, 64
105.76992187499982, 66
103.57031249999982, 70
52.9874999999999, 76
324.3761718749994, 78
343.6619140624993, 83
446.789062499999, 112
312.91093749999925, 114
287.7515624999993, 116
274.49062499999934, 118
382.84804687499906, 121
326.3226562499992, 122
261.8212890624994, 125
214.65781249999947, 128
165.98144531249957, 130
547.1703124999987, 132
417.183593749999, 134
525.9228515624986, 141
377.52031249999914, 144
270.33359374999947, 146
491.51933593749914, 149
422.6457031249996, 158
320.1679687499998, 160
247.82499999999987, 164
392.04101562499983, 165
320.9589843749999, 166
259.951171875, 170
232.61337890625, 171
531.3000000000001, 172
331.3794921875001, 173
689.3554687500002, 175
362.06953125000035, 183
212.21484375000028, 190
437.8250000000006, 191
463.3773437500007, 192
640.128906250001, 195
698.6250000000013, 196
659.4074218750012, 198
683.5500000000014, 204
499.45117187500114, 206
509.3484375000012, 208
659.0097656250018, 215
513.0480468750014, 218
550.1718750000017, 222
290.483789062501, 229
925.5134765625032, 231
782.767968750003, 238
1283.922851562505, 243
663.823828125003, 259
799.3125000000036, 260
441.8056640625021, 265
878.4890625000043, 267
1151.306640625006, 275
593.0898437500031, 278
739.7460937500039, 280
482.4230468750025, 281
295.45273437500157, 282
645.0585937500034, 283
722.8312500000038, 284
740.162500000004, 288
572.5917968750032, 290
1151.8648437500065, 294
652.6406250000036, 295
488.9250000000028, 298
578.8728515625033, 299
448.8125000000026, 300
441.72773437500257, 303
347.72460937500205, 305
392.9109375000023, 307
437.6599609375026, 309
219.97851562500134, 310
122.83203125000074, 311
634.5609375000039, 312
586.1970703125036, 313
855.9468750000053, 316
457.1878906250028, 317
1530.7042968750095, 318
874.2041015625056, 322
971.5927734375063, 325
644.8875000000041, 328
483.5742187500031, 330
345.5841796875022, 331
936.7171875000062, 334
944.4375000000064, 340
712.1988281250049, 346
947.0250000000065, 348
569.742187500004, 350
840.2695312500058, 352
468.3837890625033, 355
522.1863281250037, 358
721.5546875000051, 360
1020.6632812500072, 361
1030.9921875000075, 367
760.4507812500055, 374
740.3164062500055, 375
706.5277343750053, 378
1551.0156250000116, 380
1602.189843750012, 382
1321.2164062500103, 401
1798.7062500000143, 412
1008.626171875008, 414
673.0750000000054, 416
682.2580078125055, 421
638.9755859375052, 423
960.6611328125078, 425
1342.966015625011, 429
757.4085937500063, 441
868.1875000000073, 444
601.412109375005, 445
434.4746093750037, 450
563.9859375000048, 454
1492.3343750000126, 456
1256.9695312500107, 457
1017.5943359375087, 459
959.5574218750082, 461
1160.28320312501, 462
838.6347656250073, 466
440.1072265625038, 467
343.410937500003, 468
1212.6626953125106, 469
762.8882812500067, 472
473.82714843750415, 475
482.14687500000423, 476
1435.5728515625126, 477
993.5546875000088, 480
1049.2623046875092, 481
897.619140625008, 482
1097.9804687500098, 485
667.8929687500059, 491
609.2925781250054, 497
974.8921875000087, 498
696.4031250000063, 508
823.5703125000075, 510
479.3195312500044, 512
752.6572265625069, 515
1408.8843750000128, 516
1900.1619140625176, 517
966.0943359375088, 519
1648.676367187515, 521
2061.2570312500193, 546
1809.750000000017, 550
1840.4546875000174, 552
925.0144531250088, 554
880.9394531250084, 559
1059.6328125000102, 560
1431.5382812500138, 563
1209.5410156250116, 567
700.7029296875068, 569
636.9781250000061, 572
1027.78945312501, 573
624.9722656250061, 579
463.8968750000045, 581
687.5218750000067, 584
1337.499023437513, 585
1111.3812500000108, 588
1859.9699218750181, 591
1086.3000000000106, 592
702.8547851562569, 593
728.7652343750071, 594
942.6484375000092, 596
1711.8117187500168, 598
1405.1337890625139, 601
1535.7673828125153, 609
1952.9039062500194, 613
1949.4162109375193, 621
1700.1140625000155, 628
1060.4558593750096, 629
1879.2880859375164, 633
1931.3562500000162, 636
1797.085937500011, 660
2396.6363281250137, 663
1257.957421875006, 673
1104.9781250000053, 674
980.4285156250045, 677
581.9994140625025, 679
837.4348632812535, 681
1555.3687500000065, 682
2142.125976562508, 685
1150.5593750000044, 686
661.9839843750025, 687
2061.5005859375074, 689
2331.9390625000074, 692
1905.2236328125057, 695
1068.866406250003, 698
1907.718750000005, 700
2186.870312500005, 702
1488.3007812500034, 704
3168.759765625007, 705
2604.6667968750053, 706
1853.4240234375036, 707
1551.9628906250027, 710
1102.496484375002, 711
1227.3375000000015, 716
1007.6871093750011, 718
3758.652148437504, 719
2518.653906250002, 723
2664.019531250001, 728
1694.5312500000002, 730
1399.9109375, 731
994.3423828125, 733
664.6097656249999, 734
2411.8710937499995, 735
1222.7191406249995, 738
742.9898437499996, 739
539.7929687499997, 740
508.3968749999996, 742
360.1896484374997, 743
604.6787109374994, 745
561.9328124999994, 746
884.199804687499, 749
988.8978515624987, 751
859.3585937499987, 753
1842.895507812497, 755
1109.3671874999977, 760
1790.6560546874962, 761
1812.2519531249955, 767
1128.604492187497, 770
682.635937499998, 772
1259.166601562496, 777
747.5015624999976, 778
481.2726562499984, 779
1921.7187499999934, 780
3186.9062499999886, 783
1749.8615234374925, 794
1323.7382812499943, 795
914.7368164062459, 797
2710.6980468749875, 799
1460.7714843749916, 818
2772.3507812499834, 822
1873.1933593749884, 825
1292.463281249992, 826
