Date,Open,High,Low,Close,Adj Close,Volume,ticker
2024-01-17 09:30:00-05:00,181.27000427246094,181.83999633789062,180.3000030517578,181.6999969482422,181.6999969482422,12537805.0,AAPL
2024-01-17 10:30:00-05:00,181.68499755859375,182.06500244140625,181.3000030517578,181.80499267578125,181.80499267578125,5778219.0,AAPL
2024-01-17 11:30:00-05:00,181.80999755859375,182.3300018310547,181.48800659179688,182.1199951171875,182.1199951171875,4248713.0,AAPL
2024-01-17 12:30:00-05:00,182.1199951171875,182.53500366210938,181.8300018310547,182.1199951171875,182.1199951171875,3345645.0,AAPL
2024-01-17 13:30:00-05:00,182.11500549316406,182.5500030517578,181.3699951171875,182.5355987548828,182.5355987548828,5569336.0,AAPL
2024-01-17 14:30:00-05:00,182.5377960205078,182.6800994873047,182.0500946044922,182.20550537109375,182.20550537109375,4778525.0,AAPL
2024-01-17 15:30:00-05:00,182.2050018310547,182.92999267578125,182.17999267578125,182.66000366210938,182.66000366210938,4353739.0,AAPL
2024-01-18 09:30:00-05:00,186.08999633789062,187.64999389648438,185.8300018310547,187.45010375976562,187.45010375976562,19756876.0,AAPL
2024-01-18 10:30:00-05:00,187.4600067138672,188.9600067138672,187.27000427246094,188.77000427246094,188.77000427246094,11697457.0,AAPL
2024-01-18 11:30:00-05:00,188.76499938964844,188.77999877929688,187.67999267578125,187.92999267578125,187.92999267578125,8302899.0,AAPL
2024-01-18 12:30:00-05:00,187.92999267578125,187.92999267578125,186.75010681152344,186.9250030517578,186.9250030517578,5973240.0,AAPL
2024-01-18 13:30:00-05:00,186.92999267578125,188.9499969482422,186.9199981689453,188.92449951171875,188.92449951171875,6516026.0,AAPL
2024-01-18 14:30:00-05:00,188.9250030517578,189.13999938964844,188.7050018310547,188.95989990234375,188.95989990234375,7066159.0,AAPL
2024-01-18 15:30:00-05:00,188.9600067138672,188.99000549316406,188.51499938964844,188.53500366210938,188.53500366210938,4340224.0,AAPL
2024-01-17 09:30:00-05:00,387.9800109863281,388.54998779296875,384.80999755859375,387.010009765625,387.010009765625,4923129.0,MSFT
2024-01-17 10:30:00-05:00,386.989990234375,389.45001220703125,386.07000732421875,389.2099914550781,389.2099914550781,2424135.0,MSFT
2024-01-17 11:30:00-05:00,389.2099914550781,390.1099853515625,388.4800109863281,388.7200012207031,388.7200012207031,2294806.0,MSFT
2024-01-17 12:30:00-05:00,388.67999267578125,389.8699951171875,388.17999267578125,388.4299011230469,388.4299011230469,1216596.0,MSFT
2024-01-17 13:30:00-05:00,388.4100036621094,388.5,387.04949951171875,388.07000732421875,388.07000732421875,1658842.0,MSFT
2024-01-17 14:30:00-05:00,388.059814453125,388.70001220703125,387.760009765625,387.9049987792969,387.9049987792969,2132039.0,MSFT
2024-01-17 15:30:00-05:00,387.9200134277344,389.82000732421875,387.8800048828125,389.3999938964844,389.3999938964844,2597198.0,MSFT
2024-01-18 09:30:00-05:00,391.7200012207031,393.19000244140625,390.7099914550781,392.20001220703125,392.20001220703125,5313938.0,MSFT
2024-01-18 10:30:00-05:00,392.2200012207031,393.1199951171875,391.55499267578125,392.6700134277344,392.6700134277344,2729468.0,MSFT
2024-01-18 11:30:00-05:00,392.70001220703125,393.1300048828125,390.9599914550781,392.010009765625,392.010009765625,1966515.0,MSFT
2024-01-18 12:30:00-05:00,392.0400085449219,392.0400085449219,390.1199951171875,390.2699890136719,390.2699890136719,1289498.0,MSFT
2024-01-18 13:30:00-05:00,390.32501220703125,392.7799987792969,390.26361083984375,392.7099914550781,392.7099914550781,1439169.0,MSFT
2024-01-18 14:30:00-05:00,392.760009765625,393.260009765625,392.1700134277344,392.8550109863281,392.8550109863281,1812368.0,MSFT
2024-01-18 15:30:00-05:00,392.8699951171875,393.75,392.42010498046875,393.4649963378906,393.4649963378906,1506096.0,MSFT
2024-01-17 09:30:00-05:00,151.49000549316406,152.0,149.91000366210938,150.99009704589844,150.99009704589844,9085239.0,AMZN
2024-01-17 10:30:00-05:00,150.99000549316406,152.14999389648438,150.72000122070312,151.60499572753906,151.60499572753906,4387317.0,AMZN
2024-01-17 11:30:00-05:00,151.6708984375,151.9199981689453,151.08009338378906,151.10800170898438,151.10800170898438,2967403.0,AMZN
2024-01-17 12:30:00-05:00,151.11000061035156,151.25990295410156,150.5,150.59759521484375,150.59759521484375,2744524.0,AMZN
2024-01-17 13:30:00-05:00,150.59500122070312,150.8800048828125,150.25,150.77999877929688,150.77999877929688,2935547.0,AMZN
2024-01-17 14:30:00-05:00,150.78399658203125,151.19000244140625,150.7823028564453,151.1750030517578,151.1750030517578,3082068.0,AMZN
2024-01-17 15:30:00-05:00,151.17999267578125,151.85000610351562,151.1750030517578,151.67999267578125,151.67999267578125,4507595.0,AMZN
